timestamp,open,high,low,close,volume
2025-07-22,0.9999,1.0,0.9947,0.9998,61649725.2561694
2025-07-23,0.9999,1.0,0.9997,0.9998,61710184.34970111
2025-07-24,0.9998,1.0,0.9992,0.9999,71807617.12397534
2025-07-25,0.9999,0.9999,0.9992,0.9998,61878800.39336649
2025-07-26,0.9998,1.0,0.9997,0.9997,32640672.45933435
2025-07-27,0.9998,0.9999,0.9997,0.9998,29759412.29155822
2025-07-28,0.9997,0.9999,0.9997,0.9998,70516648.97920687
2025-07-29,0.9998,0.9999,0.9992,0.9997,50448530.09396975
2025-07-30,0.9998,0.9999,0.9993,0.9997,53597540.02994208
2025-07-31,0.9998,0.9998,0.9983,0.9998,44165142.61818025
2025-08-01,0.9997,0.9999,0.9991,0.9997,97150441.13145927
2025-08-02,0.9997,0.9998,0.9992,0.9997,22815056.88254487
2025-08-03,0.9997,0.9998,0.9952,0.9997,30454216.05547701
2025-08-04,0.9996,0.9999,0.9996,0.9998,70430464.4836685
2025-08-05,0.9997,0.9998,0.9995,0.9998,48569841.77800183
2025-08-06,0.9998,0.9998,0.9989,0.9998,47185808.35340353
2025-08-07,0.9998,0.9998,0.9995,0.9997,79882865.72442102
2025-08-08,0.9998,0.9998,0.9956,0.9997,89221253.37091161
2025-08-09,0.9997,0.9998,0.9996,0.9998,46467940.76871694
2025-08-10,0.9998,0.9998,0.9996,0.9998,37327800.26718644
2025-08-11,0.9997,1.0,0.9996,0.9997,101626849.10987937
2025-08-12,0.9998,0.9999,0.9997,0.9997,70032336.63531901
2025-08-13,0.9998,0.9999,0.9996,0.9998,95160267.56968252
2025-08-14,0.9997,0.9999,0.9996,0.9998,111355343.3620673
2025-08-15,0.9998,0.9999,0.9997,0.9998,74934712.55242746
2025-08-16,0.9998,0.9999,0.9997,0.9998,28530485.09777127
2025-08-17,0.9998,0.9999,0.9997,0.9998,28096993.17578007
2025-08-18,0.9998,1.0,0.9997,0.9998,49671273.19994005
2025-08-19,0.9998,0.9999,0.9996,0.9997,63270856.05399659
2025-08-20,0.9997,0.9999,0.9997,0.9998,40642719.25301249
2025-07-23,0.9999,1.0,0.9997,0.9998,61710184.34970111
2025-07-24,0.9998,1.0,0.9992,0.9999,71807617.12397534
2025-07-25,0.9999,0.9999,0.9992,0.9998,61878800.39336649
2025-07-26,0.9998,1.0,0.9997,0.9997,32640672.45933435
2025-07-27,0.9998,0.9999,0.9997,0.9998,29759412.29155822
2025-07-28,0.9997,0.9999,0.9997,0.9998,70516648.97920687
2025-07-29,0.9998,0.9999,0.9992,0.9997,50448530.09396975
2025-07-30,0.9998,0.9999,0.9993,0.9997,53597540.02994208
2025-07-31,0.9998,0.9998,0.9983,0.9998,44165142.61818025
2025-08-01,0.9997,0.9999,0.9991,0.9997,97150441.13145927
2025-08-02,0.9997,0.9998,0.9992,0.9997,22815056.88254487
2025-08-03,0.9997,0.9998,0.9952,0.9997,30454216.05547701
2025-08-04,0.9996,0.9999,0.9996,0.9998,70430464.4836685
2025-08-05,0.9997,0.9998,0.9995,0.9998,48569841.77800183
2025-08-06,0.9998,0.9998,0.9989,0.9998,47185808.35340353
2025-08-07,0.9998,0.9998,0.9995,0.9997,79882865.72442102
2025-08-08,0.9998,0.9998,0.9956,0.9997,89221253.37091161
2025-08-09,0.9997,0.9998,0.9996,0.9998,46467940.76871694
2025-08-10,0.9998,0.9998,0.9996,0.9998,37327800.26718644
2025-08-11,0.9997,1.0,0.9996,0.9997,101626849.10987937
2025-08-12,0.9998,0.9999,0.9997,0.9997,70032336.63531901
2025-08-13,0.9998,0.9999,0.9996,0.9998,95160267.56968252
2025-08-14,0.9997,0.9999,0.9996,0.9998,111355343.3620673
2025-08-15,0.9998,0.9999,0.9997,0.9998,74934712.55242746
2025-08-16,0.9998,0.9999,0.9997,0.9998,28530485.09777127
2025-08-17,0.9998,0.9999,0.9997,0.9998,28096993.17578007
2025-08-18,0.9998,1.0,0.9997,0.9998,49671273.19994005
2025-08-19,0.9998,0.9999,0.9996,0.9997,63270856.05399659
2025-08-20,0.9997,0.9999,0.9997,0.9999,40645468.04488995
2025-07-24,0.9998,1.0,0.9992,0.9999,71807617.12397534
2025-07-25,0.9999,0.9999,0.9992,0.9998,61878800.39336649
2025-07-26,0.9998,1.0,0.9997,0.9997,32640672.45933435
2025-07-27,0.9998,0.9999,0.9997,0.9998,29759412.29155822
2025-07-28,0.9997,0.9999,0.9997,0.9998,70516648.97920687
2025-07-29,0.9998,0.9999,0.9992,0.9997,50448530.09396975
2025-07-30,0.9998,0.9999,0.9993,0.9997,53597540.02994208
2025-07-31,0.9998,0.9998,0.9983,0.9998,44165142.61818025
2025-08-01,0.9997,0.9999,0.9991,0.9997,97150441.13145927
2025-08-02,0.9997,0.9998,0.9992,0.9997,22815056.88254487
2025-08-03,0.9997,0.9998,0.9952,0.9997,30454216.05547701
2025-08-04,0.9996,0.9999,0.9996,0.9998,70430464.4836685
2025-08-05,0.9997,0.9998,0.9995,0.9998,48569841.77800183
2025-08-06,0.9998,0.9998,0.9989,0.9998,47185808.35340353
2025-08-07,0.9998,0.9998,0.9995,0.9997,79882865.72442102
2025-08-08,0.9998,0.9998,0.9956,0.9997,89221253.37091161
2025-08-09,0.9997,0.9998,0.9996,0.9998,46467940.76871694
2025-08-10,0.9998,0.9998,0.9996,0.9998,37327800.26718644
2025-08-11,0.9997,1.0,0.9996,0.9997,101626849.10987937
2025-08-12,0.9998,0.9999,0.9997,0.9997,70032336.63531901
2025-08-13,0.9998,0.9999,0.9996,0.9998,95160267.56968252
2025-08-14,0.9997,0.9999,0.9996,0.9998,111355343.3620673
2025-08-15,0.9998,0.9999,0.9997,0.9998,74934712.55242746
2025-08-16,0.9998,0.9999,0.9997,0.9998,28530485.09777127
2025-08-17,0.9998,0.9999,0.9997,0.9998,28096993.17578007
2025-08-18,0.9998,1.0,0.9997,0.9998,49671273.19994005
2025-08-19,0.9998,0.9999,0.9996,0.9997,63270856.05399659
2025-08-20,0.9997,0.9999,0.9997,0.9998,40646983.90790259
2025-07-25,0.9999,0.9999,0.9992,0.9998,61878800.39336649
2025-07-26,0.9998,1.0,0.9997,0.9997,32640672.45933435
2025-07-27,0.9998,0.9999,0.9997,0.9998,29759412.29155822
2025-07-28,0.9997,0.9999,0.9997,0.9998,70516648.97920687
2025-07-29,0.9998,0.9999,0.9992,0.9997,50448530.09396975
2025-07-30,0.9998,0.9999,0.9993,0.9997,53597540.02994208
2025-07-31,0.9998,0.9998,0.9983,0.9998,44165142.61818025
2025-08-01,0.9997,0.9999,0.9991,0.9997,97150441.13145927
2025-08-02,0.9997,0.9998,0.9992,0.9997,22815056.88254487
2025-08-03,0.9997,0.9998,0.9952,0.9997,30454216.05547701
2025-08-04,0.9996,0.9999,0.9996,0.9998,70430464.4836685
2025-08-05,0.9997,0.9998,0.9995,0.9998,48569841.77800183
2025-08-06,0.9998,0.9998,0.9989,0.9998,47185808.35340353
2025-08-07,0.9998,0.9998,0.9995,0.9997,79882865.72442102
2025-08-08,0.9998,0.9998,0.9956,0.9997,89221253.37091161
2025-08-09,0.9997,0.9998,0.9996,0.9998,46467940.76871694
2025-08-10,0.9998,0.9998,0.9996,0.9998,37327800.26718644
2025-08-11,0.9997,1.0,0.9996,0.9997,101626849.10987937
2025-08-12,0.9998,0.9999,0.9997,0.9997,70032336.63531901
2025-08-13,0.9998,0.9999,0.9996,0.9998,95160267.56968252
2025-08-14,0.9997,0.9999,0.9996,0.9998,111355343.3620673
2025-08-15,0.9998,0.9999,0.9997,0.9998,74934712.55242746
2025-08-16,0.9998,0.9999,0.9997,0.9998,28530485.09777127
2025-08-17,0.9998,0.9999,0.9997,0.9998,28096993.17578007
2025-08-18,0.9998,1.0,0.9997,0.9998,49671273.19994005
2025-08-19,0.9998,0.9999,0.9996,0.9997,63270856.05399659
2025-08-20,0.9997,0.9999,0.9997,0.9998,40646983.90790259
2025-07-26,0.9998,1.0,0.9997,0.9997,32640672.45933435
