timestamp,open,high,low,close,volume
2025-07-22,19.50958,20.00001,18.63694,19.66619,532200.11825254
2025-07-23,19.67004,19.77866,17.56863,18.19684,493813.85285558
2025-07-24,18.1877,18.6842,17.16848,17.89937,291461.14746267
2025-07-25,17.89937,18.50791,17.27231,18.28621,285144.87968303
2025-07-26,18.2862,18.63317,18.18096,18.4055,158668.83349343
2025-07-27,18.41293,19.28373,18.37384,19.24707,437089.38158024
2025-07-28,19.24204,19.54297,17.9844,18.09995,373866.22725065
2025-07-29,18.11748,18.76295,17.48409,17.83143,651349.23000534
2025-07-30,17.83046,17.9375,16.766,17.70938,206371.26405195
2025-07-31,17.70844,18.21991,16.8662,16.91817,258100.38776542
2025-08-01,16.93006,17.03497,15.6783,16.06596,412978.3048041
2025-08-02,16.06381,16.2391,15.42991,15.62411,179523.63770189
2025-08-03,15.64301,16.4007,15.45,16.30409,120468.6440068
2025-08-04,16.30023,17.19014,16.28534,17.10344,246006.43886284
2025-08-05,17.11424,17.11854,16.07425,16.38986,173220.09956388
2025-08-06,16.38221,16.89158,16.0374,16.68449,94793.99929235
2025-08-07,16.67822,18.48999,16.59248,18.46875,405027.95439995
2025-08-08,18.47547,19.95,18.1036,19.88413,897085.14694102
2025-08-09,19.89467,21.98556,19.79828,21.932,556635.41222884
2025-08-10,21.95783,22.68,21.16151,22.07643,792582.50483949
2025-08-11,22.07657,22.59564,20.85218,21.08047,496001.49041755
2025-08-12,21.07146,24.193,21.01352,23.59809,1049098.64393963
2025-08-13,23.59289,24.73324,23.26041,23.96825,794766.52435725
2025-08-14,23.96826,24.3,21.49475,22.47999,825631.97378977
2025-08-15,22.47586,23.03637,21.38124,21.76428,378560.99021062
2025-08-16,21.77156,22.97689,21.43134,22.64074,356579.58819736
2025-08-17,22.65119,26.35358,22.4,25.66142,962059.84481919
2025-08-18,25.65541,26.737,24.28656,25.78767,1623643.74709265
2025-08-19,25.78614,25.82061,23.44216,23.55042,1113370.06889245
2025-08-20,23.55348,26.4716,23.39,25.51014,866382.71262635
2025-07-23,19.67004,19.77866,17.56863,18.19684,493813.85285558
2025-07-24,18.1877,18.6842,17.16848,17.89937,291461.14746267
2025-07-25,17.89937,18.50791,17.27231,18.28621,285144.87968303
2025-07-26,18.2862,18.63317,18.18096,18.4055,158668.83349343
2025-07-27,18.41293,19.28373,18.37384,19.24707,437089.38158024
2025-07-28,19.24204,19.54297,17.9844,18.09995,373866.22725065
2025-07-29,18.11748,18.76295,17.48409,17.83143,651349.23000534
2025-07-30,17.83046,17.9375,16.766,17.70938,206371.26405195
2025-07-31,17.70844,18.21991,16.8662,16.91817,258100.38776542
2025-08-01,16.93006,17.03497,15.6783,16.06596,412978.3048041
2025-08-02,16.06381,16.2391,15.42991,15.62411,179523.63770189
2025-08-03,15.64301,16.4007,15.45,16.30409,120468.6440068
2025-08-04,16.30023,17.19014,16.28534,17.10344,246006.43886284
